age,gender,marital_status,monthly_income,living_expenses,current_debt,asset_value,dependents,housing_status,loan_amount,purpose,loan_term_months,repayment_method,package_id,is_on_time_payment
47,male,married,189.7,48.7,332.0,17000.0,0,own,6129,kinh_doanh,41,interest_only,8,1
32,male,divorced,122.0,42.6,356.0,9919.0,0,rent,4410,o_to,24,interest_only,5,1
37,female,single,207.8,32.9,701.0,11155.0,1,stay_with_parents,8172,kinh_doanh,55,interest_only,8,1
53,female,single,74.1,20.5,272.0,1129.0,3,own,3478,kinh_doanh,55,installment,8,0
37,female,single,164.1,27.3,478.0,1971.0,2,own,1248,o_to,13,installment,4,0
32,female,single,41.9,8.4,130.0,2133.0,1,own,493,tieu_dung,54,installment,6,1
62,female,single,63.9,17.5,179.0,781.0,0,own,7520,bds,325,installment,3,0
36,female,divorced,38.9,6.8,194.0,2531.0,3,own,1010,kinh_doanh,52,installment,9,1
35,female,single,190.8,38.0,482.0,1218.0,1,own,5515,o_to,42,interest_only,5,1
41,male,single,108.5,27.8,511.0,6791.0,0,own,1387,o_to,59,interest_only,5,1
31,male,single,42.0,9.6,115.0,3474.0,2,own,1775,bds,144,installment,1,1
21,male,divorced,94.9,22.7,265.0,5303.0,0,own,6168,tieu_dung,21,installment,7,0
47,male,divorced,74.7,12.6,146.0,1631.0,3,own,9789,o_to,51,interest_only,5,0
55,male,single,88.6,30.3,43.0,7053.0,1,rent,9628,kinh_doanh,36,interest_only,8,0
42,male,single,94.4,32.5,129.0,2506.0,1,own,2601,kinh_doanh,116,installment,8,1
23,female,divorced,55.2,13.9,82.0,458.0,2,stay_with_parents,1757,tieu_dung,26,installment,6,1
54,female,married,94.5,30.1,463.0,5736.0,1,own,1980,kinh_doanh,16,interest_only,9,1
43,female,single,37.8,9.6,45.0,435.0,0,own,2931,o_to,62,installment,4,0
54,female,single,63.8,15.2,159.0,3641.0,0,rent,3329,tieu_dung,38,interest_only,6,1
30,female,married,73.1,22.2,84.0,3457.0,2,own,3075,bds,187,installment,1,1
31,male,married,186.2,35.9,437.0,6476.0,1,stay_with_parents,9187,bds,291,interest_only,3,1
48,male,single,113.9,20.7,367.0,8071.0,1,own,7003,bds,197,interest_only,1,0
57,female,married,34.6,6.9,91.0,2580.0,3,stay_with_parents,820,bds,234,installment,10,1
40,male,married,86.3,25.9,123.0,5323.0,1,rent,4588,kinh_doanh,40,installment,8,0
56,male,married,39.1,10.4,120.0,1137.0,3,own,1682,kinh_doanh,58,installment,9,0
67,male,single,121.5,21.6,321.0,1740.0,0,rent,9989,bds,209,installment,1,0
53,female,divorced,107.4,21.5,213.0,2316.0,3,own,7368,o_to,38,interest_only,4,1
19,male,married,88.3,15.1,65.0,7184.0,1,own,6371,tieu_dung,48,installment,6,0
63,female,single,68.1,15.9,23.0,674.0,0,rent,7078,bds,216,installment,3,0
70,male,single,94.4,15.9,64.0,1530.0,1,own,9676,bds,253,installment,3,0
36,male,single,202.7,43.3,561.0,1675.0,1,stay_with_parents,5793,o_to,34,installment,4,0
59,female,married,106.3,17.0,418.0,7467.0,2,own,3968,kinh_doanh,91,installment,8,1
28,female,married,45.8,9.4,74.0,1982.0,3,own,1907,bds,163,interest_only,3,1
27,female,married,24.1,5.0,35.0,1176.0,1,rent,1871,kinh_doanh,20,interest_only,9,0
57,male,divorced,140.8,26.9,618.0,8810.0,1,own,2447,o_to,63,interest_only,4,1
47,female,married,120.7,28.5,504.0,10272.0,1,stay_with_parents,3012,o_to,46,interest_only,4,0
57,male,divorced,61.6,19.6,255.0,2831.0,1,own,6820,bds,261,installment,1,0
27,male,married,106.4,32.5,320.0,3344.0,1,rent,3214,tieu_dung,56,interest_only,6,0
23,female,divorced,20.9,5.8,55.0,1076.0,1,stay_with_parents,2093,tieu_dung,21,interest_only,7,0
37,female,married,108.5,25.1,153.0,9663.0,3,rent,1583,tieu_dung,39,interest_only,6,1
62,female,divorced,89.6,21.7,289.0,8665.0,0,own,6410,tieu_dung,56,installment,6,0
26,female,divorced,80.5,12.4,212.0,7961.0,2,rent,6270,kinh_doanh,117,installment,8,0
56,male,single,138.4,25.1,496.0,6207.0,3,stay_with_parents,4888,o_to,36,interest_only,4,1
61,female,married,119.8,41.7,296.0,4405.0,2,own,8911,kinh_doanh,26,installment,8,0
24,male,single,73.6,24.6,133.0,6567.0,0,own,8668,kinh_doanh,37,installment,8,0
19,male,single,71.7,11.0,354.0,4273.0,1,stay_with_parents,5323,o_to,38,installment,5,0
22,female,divorced,56.3,10.8,60.0,4704.0,1,own,2565,kinh_doanh,19,installment,9,0
20,male,single,35.9,11.9,96.0,1222.0,0,own,416,bds,49,interest_only,2,1
60,female,married,32.2,9.2,30.0,1977.0,1,own,1173,bds,160,installment,3,1
68,female,married,49.5,13.3,26.0,3885.0,2,own,2382,kinh_doanh,13,installment,9,0
47,male,married,186.1,45.9,87.0,17279.0,1,own,1688,o_to,33,interest_only,5,1
64,male,divorced,50.5,10.1,83.0,1316.0,1,rent,2292,bds,271,interest_only,1,1
41,female,married,45.6,14.8,26.0,4525.0,3,own,1125,kinh_doanh,31,interest_only,9,1
20,male,single,76.0,24.7,175.0,5080.0,3,rent,5013,kinh_doanh,37,interest_only,8,0
34,female,divorced,41.5,11.5,104.0,1643.0,1,own,2988,tieu_dung,17,interest_only,6,0
32,male,married,206.8,45.9,283.0,14049.0,3,own,6522,kinh_doanh,106,interest_only,8,0
35,male,single,192.6,35.0,605.0,13838.0,0,rent,1738,bds,202,interest_only,10,1
68,female,divorced,66.0,15.5,257.0,2477.0,2,stay_with_parents,3490,tieu_dung,27,installment,6,0
25,female,single,31.9,7.9,141.0,1965.0,0,stay_with_parents,1065,bds,245,interest_only,1,0
58,male,married,100.4,17.5,499.0,3352.0,3,own,2394,kinh_doanh,50,installment,9,0
69,male,single,127.8,38.9,265.0,9320.0,3,own,3211,kinh_doanh,59,installment,8,0
37,male,divorced,74.1,22.4,235.0,1372.0,3,own,5894,bds,139,interest_only,3,0
32,female,divorced,224.2,64.7,912.0,22379.0,2,own,1800,tieu_dung,24,installment,6,1
45,male,married,144.8,42.7,79.0,4893.0,3,own,4239,tieu_dung,16,installment,6,0
32,female,married,170.9,42.1,619.0,10156.0,1,rent,6458,kinh_doanh,98,interest_only,8,0
51,male,single,73.2,20.6,311.0,1849.0,0,rent,2074,tieu_dung,13,interest_only,6,1
42,female,married,190.5,36.4,389.0,4761.0,1,stay_with_parents,2450,bds,251,interest_only,1,1
31,female,divorced,144.3,33.1,654.0,2422.0,3,own,8176,tieu_dung,13,installment,7,0
57,male,divorced,115.4,29.7,460.0,7746.0,3,own,1364,o_to,16,interest_only,5,1
21,male,single,81.6,24.4,199.0,2951.0,3,own,6585,kinh_doanh,38,interest_only,8,0
63,female,divorced,81.1,27.4,267.0,1203.0,0,rent,6551,bds,358,interest_only,3,0
36,female,single,217.8,54.0,358.0,7320.0,0,stay_with_parents,7037,bds,245,installment,1,1
44,female,single,83.6,14.8,7.0,7421.0,2,own,7488,bds,192,interest_only,3,0
52,male,single,95.0,26.5,319.0,2283.0,3,own,6361,o_to,51,installment,5,0
23,female,divorced,53.5,10.9,13.0,3339.0,1,own,2543,kinh_doanh,92,interest_only,8,0
23,female,single,81.0,25.7,234.0,4389.0,2,own,2097,bds,153,interest_only,10,1
22,male,single,122.2,38.5,364.0,12090.0,1,own,9135,tieu_dung,21,interest_only,7,0
32,female,married,123.1,30.2,555.0,3556.0,0,own,5444,o_to,35,installment,5,0
29,male,divorced,93.3,20.9,447.0,871.0,3,own,5908,bds,160,installment,3,0
40,male,married,42.1,7.6,178.0,566.0,3,own,432,kinh_doanh,55,interest_only,9,1
70,female,divorced,87.1,15.8,360.0,4193.0,1,rent,4798,kinh_doanh,49,interest_only,8,1
21,female,married,54.8,8.4,254.0,4463.0,2,own,2118,kinh_doanh,21,installment,9,0
22,female,divorced,54.0,9.6,204.0,5237.0,2,own,867,bds,160,installment,10,1
41,male,married,40.0,10.0,135.0,1544.0,0,stay_with_parents,359,o_to,31,interest_only,4,1
67,male,married,84.5,18.4,415.0,2706.0,1,own,2440,bds,306,installment,3,1
62,male,single,172.8,52.2,52.0,11159.0,3,own,3368,tieu_dung,8,interest_only,6,1
47,male,married,84.3,21.5,230.0,7435.0,2,rent,4126,tieu_dung,21,installment,7,1
69,female,single,106.4,23.7,77.0,8122.0,1,rent,9828,bds,75,installment,1,0
67,female,single,134.9,21.0,159.0,11503.0,0,own,4157,o_to,50,interest_only,5,1
33,male,divorced,151.8,35.0,229.0,12987.0,2,own,7573,kinh_doanh,106,installment,8,0
26,male,married,98.3,25.2,344.0,6551.0,3,stay_with_parents,3215,kinh_doanh,115,installment,8,1
30,female,divorced,202.0,62.8,38.0,14719.0,1,own,7347,kinh_doanh,91,installment,8,0
69,male,divorced,148.1,26.2,708.0,6336.0,2,own,7224,tieu_dung,14,interest_only,7,0
45,female,divorced,86.3,14.1,363.0,1855.0,3,rent,1229,o_to,50,installment,4,1
54,male,single,181.8,33.0,637.0,12765.0,2,rent,5878,tieu_dung,25,installment,6,0
65,female,married,183.3,33.2,155.0,13019.0,2,own,4151,bds,312,interest_only,3,0
53,female,married,43.3,9.9,115.0,3236.0,1,own,1313,bds,88,interest_only,2,1
27,female,married,37.5,7.9,59.0,1210.0,3,own,2338,kinh_doanh,35,interest_only,9,0
52,female,married,86.0,20.7,302.0,695.0,1,rent,5915,kinh_doanh,105,interest_only,8,1
58,male,single,135.9,47.5,135.0,12706.0,1,rent,6700,o_to,34,interest_only,4,1
66,female,married,103.7,28.6,91.0,5673.0,3,rent,9754,o_to,28,interest_only,5,0
49,male,married,88.2,25.8,364.0,6282.0,3,own,2722,o_to,20,interest_only,4,1
64,female,divorced,96.7,22.8,463.0,6433.0,1,own,8085,bds,142,interest_only,3,1
42,male,married,61.6,11.6,75.0,2136.0,2,rent,5551,bds,263,interest_only,3,1
24,female,divorced,31.2,5.3,25.0,167.0,3,rent,2203,tieu_dung,6,interest_only,7,0
42,male,married,102.7,28.9,208.0,654.0,0,rent,3452,tieu_dung,13,interest_only,7,0
32,female,divorced,211.5,58.4,765.0,8733.0,2,stay_with_parents,1370,kinh_doanh,52,installment,8,1
22,female,married,30.7,6.4,30.0,1689.0,2,own,2582,tieu_dung,31,interest_only,7,0
44,female,single,120.1,37.6,590.0,2313.0,1,stay_with_parents,8200,bds,109,installment,1,0
42,male,married,52.8,15.4,73.0,2566.0,0,rent,2273,tieu_dung,36,interest_only,6,0
39,female,married,223.8,37.6,361.0,13278.0,2,own,8125,kinh_doanh,84,installment,8,1
66,female,married,155.7,30.2,645.0,8668.0,3,own,1942,o_to,18,installment,5,1
64,male,married,110.1,17.8,489.0,3434.0,2,own,3414,kinh_doanh,29,interest_only,8,0
31,female,divorced,94.9,25.2,350.0,4034.0,0,own,5235,kinh_doanh,51,interest_only,8,0
54,male,single,124.7,41.4,71.0,6074.0,0,own,8517,kinh_doanh,75,interest_only,8,0
58,male,single,59.0,10.5,159.0,5073.0,3,own,2274,kinh_doanh,98,interest_only,8,1
44,female,single,132.9,42.1,141.0,4700.0,2,rent,2981,tieu_dung,32,installment,6,0
58,female,single,179.8,40.4,334.0,2114.0,1,own,4163,o_to,74,installment,4,0
59,male,single,73.4,21.4,27.0,3944.0,0,own,2829,kinh_doanh,14,installment,8,0
38,male,married,164.5,47.9,185.0,10218.0,2,own,7072,tieu_dung,54,interest_only,6,0
38,female,single,63.3,11.8,289.0,1619.0,2,own,7295,kinh_doanh,92,installment,8,0
39,female,divorced,76.4,22.5,110.0,2134.0,0,own,1522,kinh_doanh,85,installment,8,1
46,male,married,150.8,40.7,607.0,3380.0,0,rent,3648,o_to,75,installment,4,1
42,female,single,106.1,36.8,288.0,982.0,1,rent,9886,o_to,14,installment,5,0
26,male,divorced,119.3,25.8,370.0,10394.0,2,rent,5092,tieu_dung,36,installment,6,1
64,male,married,67.7,22.0,255.0,2599.0,0,own,1013,kinh_doanh,39,installment,9,0
50,female,single,181.2,37.7,328.0,17743.0,0,rent,1554,o_to,16,installment,4,1
20,male,married,120.6,25.6,570.0,6013.0,0,own,9032,bds,289,installment,1,0
28,male,divorced,120.8,21.9,241.0,2201.0,1,own,2766,tieu_dung,25,interest_only,6,1
33,male,single,138.7,26.9,187.0,10076.0,1,own,8817,tieu_dung,15,interest_only,7,0
58,female,married,84.1,16.0,139.0,6655.0,0,own,9532,bds,173,installment,1,0
56,female,single,174.1,46.6,257.0,16726.0,1,own,7490,kinh_doanh,17,installment,8,0
34,female,divorced,67.6,16.5,310.0,695.0,1,own,1499,kinh_doanh,17,installment,9,0
42,female,married,150.6,36.3,95.0,11970.0,3,stay_with_parents,2802,kinh_doanh,44,installment,8,1
37,female,single,80.2,22.9,159.0,562.0,0,own,4997,bds,360,installment,3,1
63,male,married,177.5,34.7,430.0,3962.0,3,own,5969,kinh_doanh,12,installment,8,0
26,male,single,65.9,19.1,287.0,2470.0,2,rent,6899,tieu_dung,53,interest_only,6,0
46,female,single,132.6,21.0,391.0,12790.0,2,own,1676,tieu_dung,22,interest_only,7,1
67,female,divorced,92.0,21.4,441.0,3740.0,1,stay_with_parents,4128,bds,95,installment,1,0
56,male,single,130.6,27.7,369.0,6413.0,1,own,9075,tieu_dung,52,interest_only,6,0
63,male,divorced,99.3,22.5,298.0,9110.0,0,own,5730,bds,181,installment,1,0
67,female,single,122.9,39.0,203.0,836.0,0,own,6081,bds,116,interest_only,1,1
33,male,single,168.6,27.7,204.0,7670.0,2,stay_with_parents,4739,tieu_dung,10,interest_only,6,1
41,male,married,210.3,55.1,591.0,9630.0,0,own,3607,o_to,23,installment,4,0
53,female,married,41.5,9.0,99.0,263.0,0,own,2177,kinh_doanh,35,interest_only,9,0
53,male,married,147.5,42.6,481.0,14648.0,0,stay_with_parents,4882,kinh_doanh,73,interest_only,8,1
27,male,single,113.9,24.6,75.0,10938.0,2,own,4747,kinh_doanh,89,interest_only,8,0
42,female,single,49.0,12.8,193.0,2751.0,3,own,2488,bds,171,interest_only,3,1
38,female,divorced,87.3,27.6,378.0,7566.0,1,rent,4524,tieu_dung,9,installment,7,0
64,female,single,33.1,7.0,135.0,2947.0,2,stay_with_parents,403,bds,213,installment,10,1
60,male,married,152.4,43.2,477.0,8796.0,2,stay_with_parents,3758,kinh_doanh,24,installment,8,0
19,male,married,43.9,6.6,192.0,2295.0,0,own,1477,bds,315,interest_only,3,1
27,female,divorced,66.4,12.1,222.0,4651.0,3,own,8281,kinh_doanh,87,installment,8,0
21,male,divorced,65.7,13.6,140.0,2076.0,1,own,6636,tieu_dung,32,interest_only,6,0
39,female,married,166.3,31.0,630.0,11758.0,3,own,2706,bds,228,interest_only,10,1
44,male,married,114.6,34.4,234.0,9194.0,1,rent,8104,tieu_dung,24,interest_only,7,0
43,female,single,194.4,41.8,936.0,14895.0,1,rent,6910,kinh_doanh,61,interest_only,8,1
60,female,divorced,53.8,13.2,221.0,468.0,2,own,2619,bds,97,interest_only,2,1
34,female,married,138.5,41.8,655.0,8321.0,0,own,8336,tieu_dung,12,interest_only,7,0
37,female,single,37.2,11.0,180.0,675.0,2,rent,2191,tieu_dung,11,interest_only,7,0
67,male,married,190.4,62.4,305.0,12292.0,0,own,5659,bds,314,interest_only,3,0
39,male,married,96.4,17.3,29.0,6820.0,2,own,5900,tieu_dung,31,installment,7,0
30,male,divorced,197.5,43.3,149.0,13910.0,3,rent,4547,o_to,39,installment,4,0
52,male,married,197.6,42.7,822.0,3151.0,1,own,3425,o_to,48,interest_only,4,0
25,male,single,37.4,6.8,34.0,938.0,3,own,1898,bds,153,installment,2,1
21,male,divorced,69.3,23.3,302.0,5965.0,1,rent,5143,bds,275,interest_only,1,1
50,female,single,165.5,37.4,591.0,12681.0,3,rent,8095,bds,142,installment,1,1
47,female,divorced,151.4,24.4,329.0,9650.0,3,rent,4490,tieu_dung,22,installment,6,0
38,male,single,165.2,51.4,594.0,8284.0,0,own,9889,kinh_doanh,49,installment,8,0
53,female,divorced,41.4,12.1,83.0,3931.0,1,own,2257,kinh_doanh,58,interest_only,9,0
36,male,divorced,44.0,10.8,77.0,2058.0,3,stay_with_parents,486,bds,74,interest_only,2,0
57,female,single,151.8,50.4,627.0,11157.0,2,own,6511,o_to,70,installment,4,0
23,female,single,24.6,6.9,77.0,144.0,1,rent,1388,bds,178,installment,3,0
18,male,single,76.7,16.2,63.0,7384.0,2,own,3811,tieu_dung,40,installment,6,0
28,female,single,40.0,8.4,60.0,1713.0,2,own,572,kinh_doanh,28,interest_only,8,1
51,male,divorced,127.3,28.6,543.0,4207.0,1,rent,4674,tieu_dung,26,installment,7,0
35,female,divorced,124.2,23.0,158.0,7392.0,0,rent,7017,tieu_dung,24,interest_only,7,0
37,male,divorced,191.9,37.4,311.0,6172.0,2,rent,1966,bds,305,interest_only,3,0
31,female,divorced,102.2,33.6,22.0,9223.0,0,rent,7915,o_to,69,interest_only,4,1
42,female,married,119.4,21.3,564.0,3772.0,3,own,1229,kinh_doanh,78,interest_only,8,0
34,female,married,108.4,37.2,138.0,8470.0,2,own,8023,tieu_dung,32,installment,7,0
25,male,single,110.9,34.2,347.0,722.0,2,own,2404,tieu_dung,37,installment,6,0
57,female,married,45.2,10.0,106.0,3136.0,0,stay_with_parents,2446,bds,76,installment,1,0
18,female,divorced,108.4,25.3,2.0,8991.0,2,own,1532,kinh_doanh,25,interest_only,8,1
43,female,single,170.3,39.0,50.0,4903.0,2,own,1836,bds,120,interest_only,3,0
61,female,single,57.6,16.0,274.0,1790.0,0,own,525,o_to,50,installment,5,1
18,female,single,42.4,9.7,5.0,234.0,0,own,1925,tieu_dung,10,installment,7,0
33,male,divorced,212.4,60.1,967.0,9282.0,3,stay_with_parents,4080,bds,262,interest_only,3,1
35,male,single,85.2,21.9,158.0,2667.0,2,stay_with_parents,9420,tieu_dung,13,interest_only,7,0
59,female,single,44.0,7.2,206.0,2137.0,1,own,1586,kinh_doanh,53,installment,9,0
42,female,married,98.3,23.6,31.0,2573.0,1,stay_with_parents,1156,tieu_dung,36,interest_only,7,1
32,male,married,140.6,32.0,262.0,12884.0,2,rent,9942,tieu_dung,34,installment,7,0
57,female,married,55.1,15.5,159.0,3550.0,1,own,309,kinh_doanh,51,installment,9,1
58,male,divorced,161.3,33.6,756.0,6813.0,2,rent,4643,kinh_doanh,76,installment,8,0
51,female,divorced,78.8,12.9,60.0,2799.0,2,stay_with_parents,8547,bds,167,interest_only,3,0
57,female,married,73.5,22.2,261.0,660.0,3,own,4611,tieu_dung,22,interest_only,7,0
58,male,married,188.2,64.3,256.0,13109.0,0,own,1867,tieu_dung,16,interest_only,7,1
60,female,single,182.9,57.9,667.0,12570.0,2,own,9828,tieu_dung,31,interest_only,7,0
61,male,married,103.0,34.3,475.0,6227.0,0,own,1183,kinh_doanh,76,interest_only,8,0
26,female,single,45.5,13.5,158.0,3069.0,1,rent,1501,o_to,35,installment,4,1
38,male,married,56.0,10.1,245.0,512.0,1,own,2774,tieu_dung,23,interest_only,7,0
56,female,single,111.6,26.1,152.0,3087.0,3,rent,7558,bds,113,installment,1,0
52,male,divorced,56.8,18.1,3.0,2293.0,0,stay_with_parents,932,kinh_doanh,50,installment,9,1
25,female,married,78.7,25.4,92.0,4898.0,2,rent,9608,o_to,60,installment,4,0
49,female,divorced,47.2,7.4,201.0,2088.0,3,own,2056,o_to,63,installment,4,0
69,male,divorced,78.8,14.4,86.0,4063.0,1,own,3730,tieu_dung,29,interest_only,6,1
57,male,married,66.3,19.4,331.0,5819.0,2,own,2963,o_to,24,installment,4,0
41,female,single,102.6,17.8,107.0,4694.0,0,own,6517,kinh_doanh,76,interest_only,8,1
36,female,married,86.8,23.0,133.0,7165.0,1,stay_with_parents,4817,bds,235,interest_only,1,1
45,female,married,60.5,10.0,157.0,2625.0,3,stay_with_parents,7900,bds,159,interest_only,3,0
60,female,married,101.6,30.7,407.0,3672.0,2,own,7721,bds,254,interest_only,1,1
33,female,married,123.6,34.5,292.0,1486.0,0,rent,3910,bds,186,interest_only,3,1
22,female,married,98.5,24.2,459.0,1859.0,1,rent,4211,o_to,28,installment,5,0
56,male,single,167.7,40.4,526.0,3040.0,0,own,3161,tieu_dung,6,interest_only,6,1
18,male,single,51.5,9.6,186.0,315.0,2,stay_with_parents,983,tieu_dung,22,interest_only,6,0
40,female,divorced,157.8,51.3,676.0,14844.0,2,stay_with_parents,9102,kinh_doanh,93,installment,8,1
64,female,single,41.7,12.9,103.0,866.0,3,rent,1287,tieu_dung,41,interest_only,6,0
63,male,married,50.4,10.1,117.0,1047.0,0,own,2418,bds,150,interest_only,10,1
30,female,divorced,211.3,37.2,459.0,14157.0,2,own,5512,o_to,48,installment,5,0
53,female,divorced,64.6,10.8,87.0,3417.0,1,own,6926,bds,228,interest_only,1,0
29,female,married,94.8,20.1,303.0,1449.0,1,rent,1388,o_to,43,installment,5,1
70,male,divorced,97.3,29.6,396.0,6647.0,2,own,2891,tieu_dung,27,interest_only,7,0
46,female,single,118.4,22.6,582.0,5189.0,1,rent,3977,tieu_dung,20,installment,7,0
29,female,single,30.4,7.8,99.0,2044.0,1,own,2352,o_to,28,installment,4,0
55,male,divorced,102.9,32.2,512.0,9000.0,3,own,6915,kinh_doanh,115,interest_only,8,0
58,female,married,158.3,50.6,17.0,11354.0,2,own,5884,kinh_doanh,26,interest_only,8,0
36,female,single,141.3,33.1,492.0,3028.0,0,own,5232,bds,277,interest_only,3,0
32,male,married,43.6,12.1,173.0,788.0,3,own,2429,tieu_dung,19,installment,7,1
55,male,married,184.8,60.9,791.0,16719.0,2,own,4862,o_to,69,installment,4,1
48,male,married,100.4,28.0,386.0,4592.0,3,own,6402,o_to,14,interest_only,5,0
52,male,divorced,32.9,9.5,66.0,1399.0,2,rent,881,tieu_dung,42,installment,6,0
63,female,divorced,38.2,11.0,144.0,3495.0,0,own,2810,bds,174,installment,10,0
41,male,married,141.3,25.0,148.0,786.0,2,rent,6314,kinh_doanh,16,interest_only,8,0
50,male,divorced,178.3,33.6,810.0,14653.0,2,own,7899,tieu_dung,26,installment,6,0
34,female,married,215.9,64.2,732.0,20667.0,0,own,3986,o_to,59,interest_only,4,1
48,female,single,172.5,42.7,795.0,3708.0,2,rent,9653,bds,222,interest_only,1,1
63,female,married,125.6,33.8,298.0,4783.0,3,rent,6229,kinh_doanh,101,installment,8,0
24,female,divorced,61.1,12.4,93.0,6009.0,2,own,8679,o_to,58,installment,4,0
37,female,divorced,215.4,44.1,389.0,1880.0,1,own,3749,tieu_dung,9,installment,7,0
21,male,divorced,32.4,11.2,133.0,502.0,1,rent,631,kinh_doanh,29,interest_only,9,0
26,male,divorced,123.1,42.5,584.0,7931.0,3,rent,6135,o_to,42,interest_only,5,1
26,male,single,32.1,8.7,7.0,1809.0,3,stay_with_parents,1298,o_to,37,installment,5,1
69,female,single,181.0,43.9,558.0,3451.0,0,rent,3763,o_to,19,installment,4,0
54,male,single,167.0,47.8,96.0,7268.0,2,own,7761,tieu_dung,15,installment,7,0
28,female,single,60.9,19.2,252.0,5561.0,1,own,2158,kinh_doanh,60,interest_only,9,1
34,male,divorced,87.3,25.1,201.0,1944.0,0,own,1932,kinh_doanh,101,interest_only,8,1
22,female,married,111.5,22.6,159.0,5502.0,3,stay_with_parents,6646,o_to,58,interest_only,5,0
42,male,married,53.9,18.7,263.0,5125.0,2,rent,2496,bds,263,interest_only,3,1
56,female,married,120.7,41.7,210.0,2398.0,0,own,6734,kinh_doanh,105,interest_only,8,0
31,male,married,37.8,8.0,95.0,376.0,0,own,429,o_to,22,installment,5,0
44,female,single,135.8,39.3,87.0,2724.0,3,own,9116,kinh_doanh,42,interest_only,8,0
25,female,married,113.4,19.0,157.0,6893.0,1,own,7382,bds,168,installment,1,1
34,female,married,215.5,37.4,25.0,20302.0,1,own,5626,bds,336,installment,3,1
30,female,single,170.4,52.0,674.0,4160.0,2,own,2990,bds,141,interest_only,10,1
59,male,divorced,47.9,13.3,145.0,393.0,0,own,2006,tieu_dung,21,interest_only,7,0
26,male,divorced,32.0,9.7,59.0,2853.0,3,own,1563,tieu_dung,27,interest_only,7,0
20,male,married,68.1,15.2,266.0,1161.0,0,own,4112,kinh_doanh,52,interest_only,8,0
22,male,divorced,35.1,8.1,108.0,1386.0,0,own,2495,bds,237,interest_only,1,0
54,male,divorced,158.1,53.7,102.0,3303.0,3,own,1457,bds,167,interest_only,3,1
64,male,single,196.2,57.4,699.0,16602.0,3,own,8706,bds,147,interest_only,3,1
52,female,divorced,90.6,27.8,435.0,7482.0,2,own,3252,o_to,31,interest_only,4,1
39,female,divorced,162.1,24.3,504.0,10145.0,1,rent,6945,kinh_doanh,34,interest_only,8,0
43,male,single,176.4,42.2,396.0,14718.0,2,own,7359,bds,88,installment,1,0
37,female,married,58.2,18.0,47.0,1374.0,0,rent,1238,tieu_dung,45,interest_only,6,1
45,male,divorced,197.7,59.8,448.0,2904.0,2,own,2284,bds,136,interest_only,10,1
60,female,divorced,104.1,19.1,77.0,6312.0,0,own,6082,kinh_doanh,106,interest_only,8,1
68,male,married,83.7,13.1,389.0,6553.0,1,rent,9072,bds,222,installment,1,0
68,male,single,45.4,6.9,200.0,1396.0,2,stay_with_parents,1989,tieu_dung,37,installment,6,0
31,female,divorced,97.2,15.7,272.0,4639.0,3,own,6545,tieu_dung,17,installment,7,0
51,male,single,70.8,18.5,136.0,6354.0,0,rent,8827,o_to,51,installment,4,0
69,male,single,146.6,25.8,248.0,2940.0,1,rent,4098,bds,220,installment,1,1
30,female,single,107.1,23.9,38.0,6102.0,2,own,2771,o_to,40,interest_only,4,1
45,male,divorced,41.1,9.3,9.0,3669.0,0,own,1738,bds,213,interest_only,10,0
21,male,married,83.1,23.8,43.0,7448.0,1,stay_with_parents,2363,kinh_doanh,20,installment,9,0
53,female,single,190.7,40.7,784.0,17778.0,3,rent,5804,bds,330,installment,3,1
67,male,married,133.3,36.9,472.0,13175.0,1,own,6081,tieu_dung,27,installment,6,0
56,male,married,74.4,25.4,177.0,1772.0,3,own,7138,o_to,14,interest_only,5,0
23,female,divorced,28.5,6.2,16.0,1069.0,3,own,2256,o_to,37,interest_only,4,0
61,male,single,54.5,12.6,250.0,1177.0,1,own,2675,o_to,81,interest_only,4,0
42,female,single,83.8,25.5,393.0,6382.0,3,own,6224,o_to,45,installment,4,0
54,male,divorced,37.0,10.6,65.0,2761.0,2,own,2903,o_to,65,installment,4,0
69,female,married,192.0,39.1,691.0,9042.0,1,rent,1031,bds,188,interest_only,10,1
58,female,divorced,63.9,15.0,47.0,537.0,1,rent,8539,kinh_doanh,41,interest_only,8,0
58,female,married,93.4,17.6,71.0,2198.0,0,rent,3792,o_to,26,installment,4,0
26,male,married,87.7,20.4,91.0,7816.0,0,stay_with_parents,3291,tieu_dung,27,interest_only,7,0
44,female,married,79.3,22.6,189.0,1631.0,1,own,3011,kinh_doanh,108,interest_only,8,1
58,female,single,62.6,17.7,204.0,2265.0,2,own,7228,bds,217,installment,3,0
19,female,single,68.5,20.6,287.0,577.0,1,rent,1229,o_to,40,installment,5,0
39,male,single,165.2,49.6,612.0,4605.0,0,rent,7445,o_to,74,interest_only,4,0
59,female,divorced,106.3,20.0,288.0,7260.0,3,own,2360,bds,63,installment,2,1
36,female,divorced,195.3,31.1,786.0,7194.0,0,stay_with_parents,1331,tieu_dung,26,installment,7,1
21,female,single,49.1,12.4,210.0,4097.0,0,own,1873,o_to,55,installment,5,0
27,female,single,96.5,26.1,295.0,8810.0,0,own,1647,o_to,44,interest_only,5,1
58,female,single,199.8,44.3,841.0,11774.0,0,own,7138,kinh_doanh,115,interest_only,8,1
57,female,married,39.0,6.4,172.0,2564.0,1,own,1147,kinh_doanh,40,interest_only,8,1
